Student ID,Course,Grade
7442.0,Math,D
7442.0,Science,C
7442.0,History,D
7442.0,English,D
7442.0,Physical Education,C
7443.0,Math,A
7443.0,Science,B
7443.0,History,A
7443.0,English,C
7443.0,Physical Education,B
7444.0,Math,D
7444.0,Science,D
7444.0,History,B
7444.0,English,B
7444.0,Physical Education,F
7445.0,Math,D
7445.0,Science,F
7445.0,History,B
7445.0,English,A
7445.0,Physical Education,D
7446.0,Math,B
7446.0,Science,A
7446.0,History,A
7446.0,English,B
7446.0,Physical Education,B
7447.0,Math,B
7447.0,Science,A
7447.0,History,B
7447.0,English,F
7447.0,Physical Education,C
7448.0,Math,D
7448.0,Science,D
7448.0,History,B
7448.0,English,F
7448.0,Physical Education,B
7449.0,Math,D
7449.0,Science,A
7449.0,History,C
7449.0,English,D
7449.0,Physical Education,B
7450.0,Math,A
7450.0,Science,A
7450.0,History,B
7450.0,English,C
7450.0,Physical Education,A
7451.0,Math,A
7451.0,Science,C
7451.0,History,B
7451.0,English,C
7451.0,Physical Education,C
7452.0,Math,F
7452.0,Science,D
7452.0,History,C
7452.0,English,A
7452.0,Physical Education,C
7453.0,Math,D
7453.0,Science,B
7453.0,History,B
7453.0,English,D
7453.0,Physical Education,D
7454.0,Math,A
7454.0,Science,C
7454.0,History,A
7454.0,English,F
7454.0,Physical Education,C
7455.0,Math,F
7455.0,Science,D
7455.0,History,D
7455.0,English,A
7455.0,Physical Education,A
7456.0,Math,C
7456.0,Science,A
7456.0,History,F
7456.0,English,B
7456.0,Physical Education,C
7457.0,Math,C
7457.0,Science,B
7457.0,History,D
7457.0,English,F
7457.0,Physical Education,D
7458.0,Math,A
7458.0,Science,C
7458.0,History,C
7458.0,English,D
7458.0,Physical Education,F
7459.0,Math,B
7459.0,Science,C
7459.0,History,D
7459.0,English,C
7459.0,Physical Education,D
7460.0,Math,C
7460.0,Science,F
7460.0,History,C
7460.0,English,D
7460.0,Physical Education,F
7461.0,Math,A
7461.0,Science,F
7461.0,History,C
7461.0,English,A
7461.0,Physical Education,B
7462.0,Math,C
7462.0,Science,A
7462.0,History,B
7462.0,English,A
7462.0,Physical Education,C
7463.0,Math,D
7463.0,Science,D
7463.0,History,C
7463.0,English,B
7463.0,Physical Education,D
7464.0,Math,B
7464.0,Science,F
7464.0,History,F
7464.0,English,A
7464.0,Physical Education,B
7465.0,Math,F
7465.0,Science,F
7465.0,History,B
7465.0,English,F
7465.0,Physical Education,F
7466.0,Math,D
7466.0,Science,A
7466.0,History,C
7466.0,English,D
7466.0,Physical Education,D
7467.0,Math,D
7467.0,Science,A
7467.0,History,B
7467.0,English,C
7467.0,Physical Education,C
7468.0,Math,F
7468.0,Science,F
7468.0,History,A
7468.0,English,A
7468.0,Physical Education,A
7469.0,Math,D
7469.0,Science,A
7469.0,History,D
7469.0,English,C
7469.0,Physical Education,A
7470.0,Math,B
7470.0,Science,B
7470.0,History,D
7470.0,English,A
7470.0,Physical Education,B
7471.0,Math,C
7471.0,Science,D
7471.0,History,A
7471.0,English,F
7471.0,Physical Education,F
7472.0,Math,A
7472.0,Science,A
7472.0,History,D
7472.0,English,C
7472.0,Physical Education,A
7473.0,Math,B
7473.0,Science,F
7473.0,History,F
7473.0,English,A
7473.0,Physical Education,D
7474.0,Math,B
7474.0,Science,F
7474.0,History,A
7474.0,English,D
7474.0,Physical Education,B
7475.0,Math,D
7475.0,Science,D
7475.0,History,B
7475.0,English,C
7475.0,Physical Education,B
7476.0,Math,F
7476.0,Science,F
7476.0,History,C
7476.0,English,A
7476.0,Physical Education,D
7477.0,Math,C
7477.0,Science,C
7477.0,History,B
7477.0,English,F
7477.0,Physical Education,D
7478.0,Math,C
7478.0,Science,A
7478.0,History,D
7478.0,English,C
7478.0,Physical Education,B
7479.0,Math,D
7479.0,Science,B
7479.0,History,D
7479.0,English,C
7479.0,Physical Education,D
7480.0,Math,D
7480.0,Science,B
7480.0,History,C
7480.0,English,A
7480.0,Physical Education,D
7481.0,Math,A
7481.0,Science,C
7481.0,History,C
7481.0,English,D
7481.0,Physical Education,A
7482.0,Math,C
7482.0,Science,A
7482.0,History,D
7482.0,English,D
7482.0,Physical Education,F
7483.0,Math,C
7483.0,Science,A
7483.0,History,B
7483.0,English,A
7483.0,Physical Education,C
7484.0,Math,D
7484.0,Science,A
7484.0,History,D
7484.0,English,A
7484.0,Physical Education,D
7485.0,Math,D
7485.0,Science,B
7485.0,History,C
7485.0,English,C
7485.0,Physical Education,A
7486.0,Math,C
7486.0,Science,A
7486.0,History,C
7486.0,English,C
7486.0,Physical Education,B
7487.0,Math,A
7487.0,Science,C
7487.0,History,B
7487.0,English,D
7487.0,Physical Education,A
7488.0,Math,A
7488.0,Science,F
7488.0,History,D
7488.0,English,B
7488.0,Physical Education,C
7489.0,Math,F
7489.0,Science,A
7489.0,History,D
7489.0,English,B
7489.0,Physical Education,A
7490.0,Math,B
7490.0,Science,A
7490.0,History,D
7490.0,English,C
7490.0,Physical Education,C
7491.0,Math,B
7491.0,Science,D
7491.0,History,A
7491.0,English,A
7491.0,Physical Education,D
7492.0,Math,B
7492.0,Science,A
7492.0,History,C
7492.0,English,D
7492.0,Physical Education,D
7493.0,Math,C
7493.0,Science,C
7493.0,History,D
7493.0,English,A
7493.0,Physical Education,D
7494.0,Math,B
7494.0,Science,C
7494.0,History,B
7494.0,English,F
7494.0,Physical Education,B
7495.0,Math,F
7495.0,Science,A
7495.0,History,C
7495.0,English,F
7495.0,Physical Education,A
7496.0,Math,F
7496.0,Science,F
7496.0,History,C
7496.0,English,A
7496.0,Physical Education,F
7497.0,Math,C
7497.0,Science,A
7497.0,History,C
7497.0,English,B
7497.0,Physical Education,C
7498.0,Math,C
7498.0,Science,D
7498.0,History,D
7498.0,English,A
7498.0,Physical Education,F
7499.0,Math,C
7499.0,Science,F
7499.0,History,C
7499.0,English,C
7499.0,Physical Education,B
7500.0,Math,A
7500.0,Science,D
7500.0,History,F
7500.0,English,D
7500.0,Physical Education,A
7501.0,Math,B
7501.0,Science,B
7501.0,History,A
7501.0,English,C
7501.0,Physical Education,F
7502.0,Math,C
7502.0,Science,B
7502.0,History,B
7502.0,English,D
7502.0,Physical Education,D
7503.0,Math,C
7503.0,Science,B
7503.0,History,A
7503.0,English,C
7503.0,Physical Education,C
7504.0,Math,B
7504.0,Science,B
7504.0,History,D
7504.0,English,B
7504.0,Physical Education,A
7505.0,Math,C
7505.0,Science,B
7505.0,History,D
7505.0,English,C
7505.0,Physical Education,D
7506.0,Math,F
7506.0,Science,C
7506.0,History,C
7506.0,English,D
7506.0,Physical Education,B
7507.0,Math,F
7507.0,Science,F
7507.0,History,B
7507.0,English,C
7507.0,Physical Education,D
7508.0,Math,F
7508.0,Science,D
7508.0,History,B
7508.0,English,F
7508.0,Physical Education,B
7509.0,Math,D
7509.0,Science,C
7509.0,History,A
7509.0,English,D
7509.0,Physical Education,B
7510.0,Math,B
7510.0,Science,A
7510.0,History,B
7510.0,English,B
7510.0,Physical Education,B
7511.0,Math,F
7511.0,Science,B
7511.0,History,D
7511.0,English,B
7511.0,Physical Education,D
7512.0,Math,B
7512.0,Science,A
7512.0,History,D
7512.0,English,A
7512.0,Physical Education,C
7513.0,Math,A
7513.0,Science,F
7513.0,History,B
7513.0,English,A
7513.0,Physical Education,B
7514.0,Math,C
7514.0,Science,B
7514.0,History,C
7514.0,English,A
7514.0,Physical Education,A
7515.0,Math,F
7515.0,Science,B
7515.0,History,B
7515.0,English,F
7515.0,Physical Education,A
7516.0,Math,C
7516.0,Science,D
7516.0,History,F
7516.0,English,B
7516.0,Physical Education,B
7517.0,Math,F
7517.0,Science,D
7517.0,History,C
7517.0,English,F
7517.0,Physical Education,A
7518.0,Math,F
7518.0,Science,B
7518.0,History,B
7518.0,English,D
7518.0,Physical Education,F
7519.0,Math,B
7519.0,Science,C
7519.0,History,D
7519.0,English,A
7519.0,Physical Education,F
7520.0,Math,D
7520.0,Science,C
7520.0,History,C
7520.0,English,B
7520.0,Physical Education,A
7521.0,Math,A
7521.0,Science,A
7521.0,History,F
7521.0,English,A
7521.0,Physical Education,F
7522.0,Math,B
7522.0,Science,F
7522.0,History,F
7522.0,English,D
7522.0,Physical Education,B
7523.0,Math,C
7523.0,Science,D
7523.0,History,D
7523.0,English,B
7523.0,Physical Education,F
7524.0,Math,B
7524.0,Science,F
7524.0,History,D
7524.0,English,C
7524.0,Physical Education,A
7525.0,Math,B
7525.0,Science,F
7525.0,History,A
7525.0,English,D
7525.0,Physical Education,D
7526.0,Math,B
7526.0,Science,B
7526.0,History,D
7526.0,English,D
7526.0,Physical Education,C
7527.0,Math,B
7527.0,Science,A
7527.0,History,F
7527.0,English,A
7527.0,Physical Education,A
7528.0,Math,A
7528.0,Science,F
7528.0,History,A
7528.0,English,C
7528.0,Physical Education,F
7529.0,Math,D
7529.0,Science,D
7529.0,History,C
7529.0,English,D
7529.0,Physical Education,B
7530.0,Math,C
7530.0,Science,F
7530.0,History,D
7530.0,English,F
7530.0,Physical Education,B
7531.0,Math,C
7531.0,Science,C
7531.0,History,B
7531.0,English,A
7531.0,Physical Education,A
7532.0,Math,A
7532.0,Science,F
7532.0,History,B
7532.0,English,A
7532.0,Physical Education,A
7533.0,Math,C
7533.0,Science,C
7533.0,History,B
7533.0,English,B
7533.0,Physical Education,C
7534.0,Math,B
7534.0,Science,C
7534.0,History,D
7534.0,English,D
7534.0,Physical Education,F
7535.0,Math,F
7535.0,Science,A
7535.0,History,B
7535.0,English,D
7535.0,Physical Education,D
7536.0,Math,C
7536.0,Science,D
7536.0,History,A
7536.0,English,B
7536.0,Physical Education,C
7537.0,Math,C
7537.0,Science,B
7537.0,History,D
7537.0,English,C
7537.0,Physical Education,D
7538.0,Math,C
7538.0,Science,F
7538.0,History,F
7538.0,English,C
7538.0,Physical Education,B
7539.0,Math,D
7539.0,Science,C
7539.0,History,F
7539.0,English,A
7539.0,Physical Education,A
7540.0,Math,D
7540.0,Science,B
7540.0,History,C
7540.0,English,F
7540.0,Physical Education,B
7541.0,Math,D
7541.0,Science,F
7541.0,History,D
7541.0,English,B
7541.0,Physical Education,F
7542.0,Math,D
7542.0,Science,D
7542.0,History,C
7542.0,English,C
7542.0,Physical Education,C
7543.0,Math,D
7543.0,Science,A
7543.0,History,D
7543.0,English,A
7543.0,Physical Education,F
7544.0,Math,F
7544.0,Science,D
7544.0,History,B
7544.0,English,D
7544.0,Physical Education,D
7545.0,Math,C
7545.0,Science,F
7545.0,History,C
7545.0,English,A
7545.0,Physical Education,D
7546.0,Math,C
7546.0,Science,C
7546.0,History,B
7546.0,English,A
7546.0,Physical Education,F
7547.0,Math,C
7547.0,Science,F
7547.0,History,A
7547.0,English,A
7547.0,Physical Education,D
7548.0,Math,C
7548.0,Science,D
7548.0,History,C
7548.0,English,D
7548.0,Physical Education,A
7549.0,Math,C
7549.0,Science,A
7549.0,History,B
7549.0,English,A
7549.0,Physical Education,C
7550.0,Math,D
7550.0,Science,A
7550.0,History,C
7550.0,English,C
7550.0,Physical Education,F
7551.0,Math,B
7551.0,Science,F
7551.0,History,C
7551.0,English,D
7551.0,Physical Education,C
7552.0,Math,D
7552.0,Science,F
7552.0,History,C
7552.0,English,A
7552.0,Physical Education,B
7553.0,Math,D
7553.0,Science,F
7553.0,History,D
7553.0,English,C
7553.0,Physical Education,C
7554.0,Math,A
7554.0,Science,F
7554.0,History,C
7554.0,English,C
7554.0,Physical Education,C
7555.0,Math,C
7555.0,Science,D
7555.0,History,D
7555.0,English,B
7555.0,Physical Education,F
7556.0,Math,B
7556.0,Science,F
7556.0,History,B
7556.0,English,C
7556.0,Physical Education,A
7557.0,Math,D
7557.0,Science,F
7557.0,History,C
7557.0,English,B
7557.0,Physical Education,D
7558.0,Math,F
7558.0,Science,A
7558.0,History,A
7558.0,English,F
7558.0,Physical Education,C
7559.0,Math,F
7559.0,Science,D
7559.0,History,B
7559.0,English,A
7559.0,Physical Education,A
7560.0,Math,A
7560.0,Science,B
7560.0,History,D
7560.0,English,B
7560.0,Physical Education,B
7561.0,Math,D
7561.0,Science,F
7561.0,History,F
7561.0,English,D
7561.0,Physical Education,B
7562.0,Math,B
7562.0,Science,A
7562.0,History,A
7562.0,English,C
7562.0,Physical Education,C
7563.0,Math,C
7563.0,Science,F
7563.0,History,B
7563.0,English,D
7563.0,Physical Education,C
7564.0,Math,A
7564.0,Science,D
7564.0,History,B
7564.0,English,F
7564.0,Physical Education,A
7565.0,Math,C
7565.0,Science,F
7565.0,History,A
7565.0,English,A
7565.0,Physical Education,D
7566.0,Math,D
7566.0,Science,D
7566.0,History,F
7566.0,English,A
7566.0,Physical Education,F
7567.0,Math,B
7567.0,Science,C
7567.0,History,A
7567.0,English,D
7567.0,Physical Education,B
7568.0,Math,C
7568.0,Science,B
7568.0,History,F
7568.0,English,D
7568.0,Physical Education,C
7569.0,Math,D
7569.0,Science,B
7569.0,History,A
7569.0,English,C
7569.0,Physical Education,A
7570.0,Math,F
7570.0,Science,D
7570.0,History,B
7570.0,English,A
7570.0,Physical Education,B
7571.0,Math,D
7571.0,Science,A
7571.0,History,D
7571.0,English,D
7571.0,Physical Education,D
7572.0,Math,F
7572.0,Science,D
7572.0,History,F
7572.0,English,C
7572.0,Physical Education,B
7573.0,Math,A
7573.0,Science,B
7573.0,History,B
7573.0,English,B
7573.0,Physical Education,B
7574.0,Math,D
7574.0,Science,F
7574.0,History,F
7574.0,English,D
7574.0,Physical Education,B
7575.0,Math,B
7575.0,Science,D
7575.0,History,F
7575.0,English,C
7575.0,Physical Education,D
7576.0,Math,F
7576.0,Science,C
7576.0,History,D
7576.0,English,D
7576.0,Physical Education,F
7577.0,Math,A
7577.0,Science,B
7577.0,History,F
7577.0,English,C
7577.0,Physical Education,A
7578.0,Math,F
7578.0,Science,A
7578.0,History,D
7578.0,English,A
7578.0,Physical Education,B
7579.0,Math,A
7579.0,Science,D
7579.0,History,D
7579.0,English,D
7579.0,Physical Education,C
7580.0,Math,F
7580.0,Science,F
7580.0,History,D
7580.0,English,F
7580.0,Physical Education,F
7581.0,Math,C
7581.0,Science,C
7581.0,History,B
7581.0,English,F
7581.0,Physical Education,F
7582.0,Math,B
7582.0,Science,C
7582.0,History,D
7582.0,English,F
7582.0,Physical Education,C
7583.0,Math,C
7583.0,Science,D
7583.0,History,F
7583.0,English,C
7583.0,Physical Education,F
7584.0,Math,C
7584.0,Science,C
7584.0,History,B
7584.0,English,C
7584.0,Physical Education,C
7585.0,Math,A
7585.0,Science,D
7585.0,History,C
7585.0,English,A
7585.0,Physical Education,D
7586.0,Math,A
7586.0,Science,B
7586.0,History,A
7586.0,English,C
7586.0,Physical Education,B
7587.0,Math,F
7587.0,Science,A
7587.0,History,D
7587.0,English,A
7587.0,Physical Education,D
7588.0,Math,D
7588.0,Science,C
7588.0,History,A
7588.0,English,C
7588.0,Physical Education,B
7589.0,Math,D
7589.0,Science,A
7589.0,History,F
7589.0,English,F
7589.0,Physical Education,B
7590.0,Math,B
7590.0,Science,F
7590.0,History,F
7590.0,English,D
7590.0,Physical Education,F
7591.0,Math,A
7591.0,Science,C
7591.0,History,B
7591.0,English,B
7591.0,Physical Education,B
7592.0,Math,B
7592.0,Science,C
7592.0,History,C
7592.0,English,A
7592.0,Physical Education,F
7593.0,Math,C
7593.0,Science,A
7593.0,History,D
7593.0,English,C
7593.0,Physical Education,B
7594.0,Math,D
7594.0,Science,D
7594.0,History,C
7594.0,English,D
7594.0,Physical Education,F
7595.0,Math,C
7595.0,Science,D
7595.0,History,D
7595.0,English,F
7595.0,Physical Education,F
7596.0,Math,F
7596.0,Science,C
7596.0,History,F
7596.0,English,C
7596.0,Physical Education,A
7597.0,Math,D
7597.0,Science,C
7597.0,History,A
7597.0,English,D
7597.0,Physical Education,D
7598.0,Math,C
7598.0,Science,B
7598.0,History,C
7598.0,English,C
7598.0,Physical Education,B
7599.0,Math,B
7599.0,Science,D
7599.0,History,F
7599.0,English,C
7599.0,Physical Education,A
7600.0,Math,F
7600.0,Science,D
7600.0,History,D
7600.0,English,F
7600.0,Physical Education,D
7601.0,Math,C
7601.0,Science,B
7601.0,History,B
7601.0,English,B
7601.0,Physical Education,D
7602.0,Math,B
7602.0,Science,F
7602.0,History,F
7602.0,English,F
7602.0,Physical Education,D
7603.0,Math,D
7603.0,Science,C
7603.0,History,D
7603.0,English,A
7603.0,Physical Education,D
7604.0,Math,F
7604.0,Science,A
7604.0,History,B
7604.0,English,C
7604.0,Physical Education,F
7605.0,Math,F
7605.0,Science,A
7605.0,History,C
7605.0,English,A
7605.0,Physical Education,C
7606.0,Math,D
7606.0,Science,A
7606.0,History,F
7606.0,English,D
7606.0,Physical Education,F
7607.0,Math,C
7607.0,Science,C
7607.0,History,A
7607.0,English,B
7607.0,Physical Education,B
7608.0,Math,B
7608.0,Science,B
7608.0,History,A
7608.0,English,C
7608.0,Physical Education,A
7609.0,Math,A
7609.0,Science,D
7609.0,History,B
7609.0,English,C
7609.0,Physical Education,C
7610.0,Math,D
7610.0,Science,D
7610.0,History,B
7610.0,English,A
7610.0,Physical Education,A
7611.0,Math,C
7611.0,Science,D
7611.0,History,F
7611.0,English,B
7611.0,Physical Education,C
7612.0,Math,B
7612.0,Science,D
7612.0,History,B
7612.0,English,A
7612.0,Physical Education,A
7613.0,Math,B
7613.0,Science,D
7613.0,History,C
7613.0,English,C
7613.0,Physical Education,D
7614.0,Math,A
7614.0,Science,F
7614.0,History,C
7614.0,English,D
7614.0,Physical Education,F
7615.0,Math,F
7615.0,Science,C
7615.0,History,C
7615.0,English,D
7615.0,Physical Education,C
7616.0,Math,F
7616.0,Science,B
7616.0,History,D
7616.0,English,D
7616.0,Physical Education,B
7617.0,Math,D
7617.0,Science,A
7617.0,History,B
7617.0,English,F
7617.0,Physical Education,B
7618.0,Math,B
7618.0,Science,F
7618.0,History,A
7618.0,English,A
7618.0,Physical Education,B
7619.0,Math,F
7619.0,Science,A
7619.0,History,B
7619.0,English,D
7619.0,Physical Education,B
7620.0,Math,C
7620.0,Science,C
7620.0,History,F
7620.0,English,C
7620.0,Physical Education,B
7621.0,Math,D
7621.0,Science,B
7621.0,History,B
7621.0,English,D
7621.0,Physical Education,B
7622.0,Math,A
7622.0,Science,D
7622.0,History,F
7622.0,English,D
7622.0,Physical Education,B
7623.0,Math,A
7623.0,Science,D
7623.0,History,F
7623.0,English,F
7623.0,Physical Education,B
7624.0,Math,C
7624.0,Science,C
7624.0,History,D
7624.0,English,A
7624.0,Physical Education,A
7625.0,Math,B
7625.0,Science,B
7625.0,History,A
7625.0,English,F
7625.0,Physical Education,D
7626.0,Math,D
7626.0,Science,D
7626.0,History,F
7626.0,English,C
7626.0,Physical Education,A
7627.0,Math,A
7627.0,Science,B
7627.0,History,D
7627.0,English,A
7627.0,Physical Education,F
7628.0,Math,B
7628.0,Science,F
7628.0,History,B
7628.0,English,C
7628.0,Physical Education,F
7629.0,Math,F
7629.0,Science,A
7629.0,History,B
7629.0,English,A
7629.0,Physical Education,D
7630.0,Math,D
7630.0,Science,B
7630.0,History,C
7630.0,English,D
7630.0,Physical Education,B
7631.0,Math,C
7631.0,Science,C
7631.0,History,F
7631.0,English,A
7631.0,Physical Education,F
7632.0,Math,F
7632.0,Science,C
7632.0,History,F
7632.0,English,
7632.0,Physical Education,D
7633.0,Math,C
7633.0,Science,C
7633.0,History,C
7633.0,English,D
7633.0,Physical Education,F
7634.0,Math,C
7634.0,Science,F
7634.0,History,C
7634.0,English,C
7634.0,Physical Education,C
7635.0,Math,B
7635.0,Science,D
7635.0,History,C
7635.0,English,C
7635.0,Physical Education,C
7636.0,Math,F
7636.0,Science,D
7636.0,History,D
7636.0,English,B
7636.0,Physical Education,D
7637.0,Math,D
7637.0,Science,A
7637.0,History,D
7637.0,English,B
7637.0,Physical Education,D
7638.0,Math,F
7638.0,Science,C
7638.0,History,B
7638.0,English,C
7638.0,Physical Education,B
7639.0,Math,D
7639.0,Science,D
7639.0,History,B
7639.0,English,B
7639.0,Physical Education,A
7640.0,Math,A
7640.0,Science,D
7640.0,History,B
7640.0,English,D
7640.0,Physical Education,B
7641.0,Math,A
7641.0,Science,D
7641.0,History,B
7641.0,English,B
7641.0,Physical Education,B
7642.0,Math,A
7642.0,Science,F
7642.0,History,F
7642.0,English,D
7642.0,Physical Education,C
7643.0,Math,A
7643.0,Science,A
7643.0,History,C
7643.0,English,A
7643.0,Physical Education,F
7644.0,Math,B
7644.0,Science,B
7644.0,History,C
7644.0,English,B
7644.0,Physical Education,D
7645.0,Math,D
7645.0,Science,D
7645.0,History,B
7645.0,English,A
7645.0,Physical Education,A
7646.0,Math,D
7646.0,Science,B
7646.0,History,B
7646.0,English,B
7646.0,Physical Education,A
7647.0,Math,B
7647.0,Science,A
7647.0,History,A
7647.0,English,C
7647.0,Physical Education,B
7648.0,Math,B
7648.0,Science,A
7648.0,History,A
7648.0,English,D
7648.0,Physical Education,D
7649.0,Math,C
7649.0,Science,B
7649.0,History,F
7649.0,English,B
7649.0,Physical Education,F
7650.0,Math,B
7650.0,Science,F
7650.0,History,C
7650.0,English,F
7650.0,Physical Education,C
7651.0,Math,B
7651.0,Science,B
7651.0,History,D
7651.0,English,F
